# Current standings: active roster only, from the same fit as ratings.tsv.
# Compare Elo only WITHIN one head and WITHIN this file (never across fits).
# Retired ('gone') agents are excluded by design; see ratings.tsv for the full history.
# eff_evaluator elides the turn weight t when the search cannot act on it (no qs/part):
#   t shifts every leaf by one constant at fixed depth, so it reorders nothing there.
#   Compare cores on eff_evaluator; 'evaluator' and 'id' keep the exact canonical form.
head	elo	pm	games	cpu_ms_move	active	eff_evaluator	evaluator	id
ab(deep=6,tt,ord,nodes=200k)@3	1421	7	6044	10.925	on	classic(chip=100)@2.opener(book,book=2)@1	classic(chip=100)@2.opener(book,book=2)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=2)@1
ab(deep=6,tt,ord,nodes=200k)@3	1412	7	6044	10.956	on	classic(chip=100)@2.opener(book,book=9)@1	classic(chip=100)@2.opener(book,book=9)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=9)@1
ab(deep=6,tt,ord,nodes=200k)@3	1410	7	6042	11.107	on	classic(chip=100)@2.opener(book,book=8)@1	classic(chip=100)@2.opener(book,book=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	1409	7	6044	11.277	on	classic(chip=100)@2.opener(book,book=7)@1	classic(chip=100)@2.opener(book,book=7)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=7)@1
ab(deep=6,tt,ord,nodes=200k)@3	1408	7	6044	10.729	on	classic(chip=100)@2.opener(book,book=4)@1	classic(chip=100)@2.opener(book,book=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1402	7	6044	11.339	on	classic(chip=100)@2.opener(book,book=14)@1	classic(chip=100)@2.opener(book,book=14)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=14)@1
ab(deep=6,tt,ord,nodes=200k)@3	1388	7	6044	18.046	on	learned(model=441,01db390c,tdleaf_self,lin,shape=129-1)@1	learned(model=441,01db390c,tdleaf_self,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=441,01db390c,tdleaf_self,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1387	7	6042	11.293	on	classic(chip=100)@2.opener(book,book=13)@1	classic(chip=100)@2.opener(book,book=13)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=13)@1
ab(deep=6,tt,ord,nodes=200k)@3	1377	6	6044	10.857	on	classic(chip=100)@2.opener(book,book=1)@1	classic(chip=100)@2.opener(book,book=1)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1367	6	6044	18.633	on	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1366	6	6044	11.333	on	classic(chip=100)@2	classic(chip=100)@2	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2
ab(deep=6,tt,ord,nodes=200k)@3	1366	6	6042	18.048	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=16)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=16)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=16)@1
ab(deep=6,tt,ord,nodes=200k)@3	1363	6	6043	18.037	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=10)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=10)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=10)@1
ab(deep=6,tt,ord,nodes=200k)@3	1360	6	6042	21.957	on	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1359	6	6044	17.319	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=12)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=12)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=12)@1
ab(deep=6,tt,ord,nodes=200k)@3	1356	6	6042	17.661	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=11)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=11)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=11)@1
ab(deep=6,tt,ord,nodes=200k)@3	1355	6	6043	18.207	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=15)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=15)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=15)@1
ab(deep=6,tt,ord,nodes=200k)@3	1352	6	6042	17.125	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=4)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1351	6	6042	17.780	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=1)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1351	6	6043	17.802	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1
ab(deep=6,tt,ord,nodes=200k)@3	1351	6	6042	18.451	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1333	4	10324	17.182	on	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1328	4	10326	19.382	on	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1319	4	10326	10.614	on	classic(chip=100)@2.opener(rand,moves=4)@1	classic(chip=100)@2.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1311	4	10326	20.065	on	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1303	6	6044	49.753	on	learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1	learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1300	6	6043	179.898	on	learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1300	4	10324	16.881	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1298	6	6044	19.317	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1291	4	10327	9.528	on	classic(chip=100)@2.dil(prob=15,deep=4)@1	classic(chip=100)@2.dil(prob=15,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.dil(prob=15,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1286	4	10326	351.297	on	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1283	6	6044	18.000	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1
ab(deep=6,tt,ord,nodes=200k)@3	1278	6	6044	405.754	on	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1272	6	6044	73.883	on	learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1	learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1263	4	10327	8.066	on	classic(chip=100)@2.dil(prob=30,deep=4)@1	classic(chip=100)@2.dil(prob=30,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.dil(prob=30,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1263	6	6044	19.005	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1
ab(deep=6,tt,ord,nodes=200k)@3	1260	4	10326	17.717	on	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1260	6	6044	19.066	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1
ab(deep=6,tt,ord,nodes=200k)@3	1259	6	6042	19.443	on	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1256	6	6044	22.237	on	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1251	6	6042	19.005	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1
ab(deep=6,tt,ord,nodes=200k)@3	1249	4	10328	17.212	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1238	4	10326	17.382	on	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1238	6	6044	398.582	on	learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1235	4	10326	6.487	on	classic(chip=100)@2.dil(prob=45,deep=4)@1	classic(chip=100)@2.dil(prob=45,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.dil(prob=45,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1233	6	6043	180.434	on	learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1225	6	6044	409.464	on	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1221	4	10326	364.055	on	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1216	6	6044	419.166	on	learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1213	4	10326	4.936	on	classic(chip=100)@2.dil(prob=60,deep=4)@1	classic(chip=100)@2.dil(prob=60,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.dil(prob=60,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1204	6	6044	19.317	on	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1196	6	6044	26.548	on	learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1	learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1195	6	6044	414.805	on	learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1194	6	6044	418.884	on	learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1189	5	6043	16.608	on	learned(model=99,59815079,pool_games,lin,shape=129-1)@1	learned(model=99,59815079,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=99,59815079,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1183	5	6044	461.036	on	learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1	learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1179	4	10326	14.486	on	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	1167	4	10321	14.744	on	learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1166	4	10326	15.103	on	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	1149	4	10326	4.588	on	classic(chip=100)@2.dil(prob=60,deep=3)@1	classic(chip=100)@2.dil(prob=60,deep=3)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.dil(prob=60,deep=3)@1
ab(deep=6,tt,ord,nodes=200k)@3	1138	4	10328	8.200	on	classic(chip=100)@2.opener(rand,moves=8)@1	classic(chip=100)@2.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	1137	4	10326	12.700	on	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	1121	4	10326	13.507	on	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	1119	4	10326	268.899	on	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	1114	4	10323	12.774	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	1099	4	10326	15.513	on	learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
