# Current standings: active roster only, from the same fit as ratings.tsv.
# Compare Elo only WITHIN one head and WITHIN this file (never across fits).
# Retired ('gone') agents are excluded by design; see ratings.tsv for the full history.
# eff_evaluator elides the turn weight t when the search cannot act on it (no qs/part):
#   t shifts every leaf by one constant at fixed depth, so it reorders nothing there.
#   Compare cores on eff_evaluator; 'evaluator' and 'id' keep the exact canonical form.
head	elo	pm	games	cpu_ms_move	active	eff_evaluator	evaluator	id
ab(deep=6,tt,ord,nodes=200k)@2	1104	8	3592	18.346	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=16)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=16)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=16)@1
ab(deep=6,tt,ord,nodes=200k)@2	1098	8	3592	17.893	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1
ab(deep=6,tt,ord,nodes=200k)@2	1097	8	3592	18.676	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	1093	8	3592	17.850	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=11)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=11)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=11)@1
ab(deep=6,tt,ord,nodes=200k)@2	1093	8	3592	17.902	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=1)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=1)@1
ab(deep=6,tt,ord,nodes=200k)@2	1090	8	3592	22.608	on	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	1084	5	7216	17.506	on	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	1063	5	7216	19.822	on	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	1063	5	7216	20.061	on	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	1060	5	7216	10.647	on	classic(chip=100)@2.opener(rand,moves=4)@1	classic(chip=100)@2.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	1056	5	7217	17.046	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	1047	8	3591	176.462	on	learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	1044	8	3592	50.297	on	learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1	learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	1043	8	3592	19.682	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	1039	5	7216	343.981	on	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	1030	5	7216	9.420	on	classic(chip=100)@2.dil(prob=15,deep=4)@1	classic(chip=100)@2.dil(prob=15,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=15,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	1025	7	3592	401.122	on	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	1023	7	3592	18.284	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1
ab(deep=6,tt,ord,nodes=200k)@2	1020	5	7216	17.946	on	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	1015	7	3592	22.110	on	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	1011	7	3592	19.702	on	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	1010	5	7216	17.447	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	1009	7	3592	19.406	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1
ab(deep=6,tt,ord,nodes=200k)@2	1003	7	3592	19.339	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1
ab(deep=6,tt,ord,nodes=200k)@2	1003	7	3592	19.313	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1
ab(deep=6,tt,ord,nodes=200k)@2	1001	5	7216	17.636	on	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	996	5	7216	8.024	on	classic(chip=100)@2.dil(prob=30,deep=4)@1	classic(chip=100)@2.dil(prob=30,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=30,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	996	7	3592	74.186	on	learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1	learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	986	7	3592	389.398	on	learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	984	7	3591	178.333	on	learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	974	7	3684	398.480	on	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	970	5	7216	357.403	on	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	967	5	7216	6.455	on	classic(chip=100)@2.dil(prob=45,deep=4)@1	classic(chip=100)@2.dil(prob=45,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=45,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	964	7	3592	19.684	on	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	955	7	3592	417.006	on	learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	951	7	3592	404.884	on	learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	948	5	7216	4.893	on	classic(chip=100)@2.dil(prob=60,deep=4)@1	classic(chip=100)@2.dil(prob=60,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=60,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	944	7	3592	409.894	on	learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	931	7	3592	16.803	on	learned(model=99,59815079,pool_games,lin,shape=129-1)@1	learned(model=99,59815079,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	926	7	3592	459.724	on	learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1	learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	925	7	3592	27.022	on	learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1	learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	920	5	7216	15.072	on	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@2	918	5	7216	14.764	on	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@2	909	5	7218	14.836	on	learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@2	885	5	7216	12.772	on	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@2	881	5	7216	4.587	on	classic(chip=100)@2.dil(prob=60,deep=3)@1	classic(chip=100)@2.dil(prob=60,deep=3)@1	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=60,deep=3)@1
ab(deep=6,tt,ord,nodes=200k)@2	881	5	7216	8.183	on	classic(chip=100)@2.opener(rand,moves=8)@1	classic(chip=100)@2.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@2	874	5	7216	263.538	on	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@2	874	5	7216	13.640	on	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@2	864	5	7218	12.840	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@2	859	7	3592	17.912	on	learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1	learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@2	852	5	7216	13.421	on	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@2	851	5	7216	15.598	on	learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
