# Current standings: active roster only, from the same fit as ratings.tsv.
# Compare Elo only WITHIN one head and WITHIN this file (never across fits).
# Retired ('gone') agents are excluded by design; see ratings.tsv for the full history.
# eff_evaluator elides the turn weight t when the search cannot act on it (no qs/part):
#   t shifts every leaf by one constant at fixed depth, so it reorders nothing there.
#   Compare cores on eff_evaluator; 'evaluator' and 'id' keep the exact canonical form.
head	elo	pm	games	cpu_ms_move	active	eff_evaluator	evaluator	id
ab(deep=6,tt,ord,nodes=200k)@3	1100	6	6044	11.277	on	classic(chip=100)@2.opener(book,book=7)@1	classic(chip=100)@2.opener(book,book=7)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=7)@1
ab(deep=6,tt,ord,nodes=200k)@3	1099	6	6044	10.729	on	classic(chip=100)@2.opener(book,book=4)@1	classic(chip=100)@2.opener(book,book=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1094	6	6044	11.339	on	classic(chip=100)@2.opener(book,book=14)@1	classic(chip=100)@2.opener(book,book=14)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=14)@1
ab(deep=6,tt,ord,nodes=200k)@3	1081	6	6044	18.046	on	learned(model=441,01db390c,tdleaf_self,lin,shape=129-1)@1	learned(model=441,01db390c,tdleaf_self,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=441,01db390c,tdleaf_self,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1080	6	6042	11.293	on	classic(chip=100)@2.opener(book,book=13)@1	classic(chip=100)@2.opener(book,book=13)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=13)@1
ab(deep=6,tt,ord,nodes=200k)@3	1071	6	6044	10.857	on	classic(chip=100)@2.opener(book,book=1)@1	classic(chip=100)@2.opener(book,book=1)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(book,book=1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1062	6	6044	18.633	on	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1061	6	6044	11.333	on	classic(chip=100)@2	classic(chip=100)@2	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2
ab(deep=6,tt,ord,nodes=200k)@3	1060	6	6042	18.048	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=16)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=16)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=16)@1
ab(deep=6,tt,ord,nodes=200k)@3	1058	6	6043	18.037	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=10)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=10)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=10)@1
ab(deep=6,tt,ord,nodes=200k)@3	1056	6	6042	21.957	on	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1054	6	6044	17.319	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=12)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=12)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=12)@1
ab(deep=6,tt,ord,nodes=200k)@3	1052	6	6042	17.661	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=11)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=11)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=11)@1
ab(deep=6,tt,ord,nodes=200k)@3	1051	6	6043	18.207	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=15)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=15)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=15)@1
ab(deep=6,tt,ord,nodes=200k)@3	1048	6	6042	17.125	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=4)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1047	6	6042	17.780	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=1)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1047	6	6043	17.802	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1
ab(deep=6,tt,ord,nodes=200k)@3	1047	6	6042	18.451	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1031	4	10324	17.182	on	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1026	4	10326	19.382	on	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1018	4	10326	10.614	on	classic(chip=100)@2.opener(rand,moves=4)@1	classic(chip=100)@2.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1011	4	10326	20.065	on	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	1003	6	6044	49.753	on	learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1	learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1001	6	6043	179.898	on	learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	1000	4	10324	16.881	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	999	6	6044	19.317	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	992	4	10327	9.528	on	classic(chip=100)@2.dil(prob=15,deep=4)@1	classic(chip=100)@2.dil(prob=15,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.dil(prob=15,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	986	4	10326	351.297	on	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	985	6	6044	18.000	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1
ab(deep=6,tt,ord,nodes=200k)@3	980	6	6044	405.754	on	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	975	6	6044	73.883	on	learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1	learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	967	6	6044	19.005	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1
ab(deep=6,tt,ord,nodes=200k)@3	966	4	10327	8.066	on	classic(chip=100)@2.dil(prob=30,deep=4)@1	classic(chip=100)@2.dil(prob=30,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.dil(prob=30,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	964	6	6044	19.066	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1
ab(deep=6,tt,ord,nodes=200k)@3	963	6	6042	19.443	on	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	963	4	10326	17.717	on	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	960	6	6044	22.237	on	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	956	5	6042	19.005	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1
ab(deep=6,tt,ord,nodes=200k)@3	952	4	10328	17.212	on	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	943	5	6044	398.582	on	learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	942	4	10326	17.382	on	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	939	4	10326	6.487	on	classic(chip=100)@2.dil(prob=45,deep=4)@1	classic(chip=100)@2.dil(prob=45,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.dil(prob=45,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	939	5	6043	180.434	on	learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	932	5	6044	409.464	on	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	926	4	10326	364.055	on	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	923	5	6044	419.166	on	learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	918	4	10326	4.936	on	classic(chip=100)@2.dil(prob=60,deep=4)@1	classic(chip=100)@2.dil(prob=60,deep=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.dil(prob=60,deep=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	912	5	6044	19.317	on	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1	learned(model=4,eb105733,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	904	5	6044	26.548	on	learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1	learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	904	5	6044	414.805	on	learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	903	5	6044	418.884	on	learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	898	5	6043	16.608	on	learned(model=99,59815079,pool_games,lin,shape=129-1)@1	learned(model=99,59815079,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=99,59815079,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	892	5	6044	461.036	on	learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1	learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	886	4	10326	14.486	on	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	875	4	10321	14.744	on	learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
ab(deep=6,tt,ord,nodes=200k)@3	874	4	10326	15.103	on	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1	learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	858	4	10326	4.588	on	classic(chip=100)@2.dil(prob=60,deep=3)@1	classic(chip=100)@2.dil(prob=60,deep=3)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.dil(prob=60,deep=3)@1
ab(deep=6,tt,ord,nodes=200k)@3	848	4	10328	8.200	on	classic(chip=100)@2.opener(rand,moves=8)@1	classic(chip=100)@2.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.classic(chip=100)@2.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	846	4	10326	12.700	on	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	831	4	10326	13.507	on	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	830	4	10326	268.899	on	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1	learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	825	4	10323	12.774	on	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
ab(deep=6,tt,ord,nodes=200k)@3	814	5	6044	16.297	on	learned(model=95,07792e69,pool_games,lin,shape=129-1)@1	learned(model=95,07792e69,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	814	5	6044	17.667	on	learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1	learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1
ab(deep=6,tt,ord,nodes=200k)@3	811	4	10326	15.513	on	learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1	ab(deep=6,tt,ord,nodes=200k)@3.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
